review,name,user_profile,rating
"Very nice hotel in Haridwar near by Har ki poudi in Haridwar. Staff were very friendly and polite,room and washroom is specious with modern amenities & neat and clean. Food was amazing and large spread buffet with many verity  .this is best hotel in Haridwar, This is best option at Haridwar.",CSC,/Profile/CSC123456,50
"It's was very nice hotel in haridwar near by Har ki poudi in haridwar.Staff were very  friendly and behavior  was polite,room and washroom is specious with neat and clean. Food was amazing.this is best hotel in haridwar who are coming to haridwar this is best option.",nawneet,/Profile/nawneet,50
"Yes...Its a good 20 mins away from Har Ki Paudi & that is when the traffic is light.  Its a part of a mall i guess, but since we reached at 9pm....Couldnt guess...  The theatre appeared to have not yet opened ....  Coming to the Hotel review...  Place is very good, Toilets are super clean....Super tasty food....Awesome breakfast.  I assume that if you are in Haridwar...the above should tick all your boxes..  Yes, they have a bar too :-)",vinaybasutkar,/Profile/vinaybasutkar,50
"Fortune Park hotel in Haridwar is located about 10 km from Har Ki Pauri and could be a time consuming ride due to narrow roads and traffic. It is located in a commercial compound housing a mall which hasn’t seen any occupants (seemed like that). Location is quite a distance away from shops and restaurants, so kind of isolated.   Room is fairly standard for a hotel of this class and is neat and comfortable. Linen is good, bathrooms are fine and service is courteous. No reason for any complaints.   Their buffet dinner was the standout in my experience. Dinner and breakfast were included in the tariff plan we chose. Dinner was awesome with a very good spread of chat, salads, soups, paneer, aloo gobhi, dal, rice, veg biryani, noodles and over 10 different desserts. I only mentioned",Vishnu Ram Jeshwanth,/Profile/jvram2011,50
Stayed at Fortune Park Hotel Haridwar. It's a nice property on the highway which is away from the crowded city.   The staff was very professional and the food was also food.   Location is easily accessible.,PANKYG9,/Profile/PANKYG9,50
"A bit away ( 12 kms from "" Har Ki Pudi"" ) from hustle bustle of Haridwar city , nice clean big rooms with clean big washrooms with all necessary toiletries provided , decent tasty breakfast spread with attentive service , efficient house keeping, your room smells nice once you are back , good air conditioning ( it was constantly 43 to 46 degree outside ) ,so over all nice place to stay if you are visiting Haridwar , we had only a small issue during the stay ( our room door was not getting locked while leaving ) which was attended by the staff immediately, so over all a good place to stay.",Sachin V,/Profile/ssvaidya71,40
"Clean fresh rooms and washrooms, polite helpful staff especially Mr jagjit Singh. property bit far from har ki pauri but they provide schuttle service free of charge.well equipped gym but no other indoor activity no pool. Delicious breakfast, prompt services overall a good business hotel.a pool could have been rated it 5 star",Snowy,/Profile/Dehraduntraveller,40
"I went to this hotel few weeks back. The hotel is a very good hotel with nice room size. The staffs were friendly and respectful. The dinning options is very nice but can be improved by introducing few more Indian dishes in the buffet. Overall it was a very pleasant experience.  But this hotel doesnt have any concierge service. The hotel is having connection with a car rent company who provides horrible cars with high price. Also in Uttarakhand, getting a good vehicle for site seeing is very difficult. Hence I recommend that if you travel to this hotel, ensure you book a vehicle from outside company prior to check in. ",souravp101,/Profile/souravp101,40
"The Hotel is located at a calm silent location in Haridwar and covers a good area which keeps it insulated from Hustle Bustle. The location itself ensures pleasant stay for the guests. A few points:  1) The food at the hotel is amazing. The chef cooks amazing food be it the breakfast menu or lunch/dinner.  2) The rooms are spacious , very nice lighting and ambiance, sound proof, perfect temperature controls. 3) The staff at the hotel is highly mannered, courteous, proactive. I have frequent interactions with Jagjit and Aditya and I am delighted always.  4) Nice vehicle parking is available outside. Its highly safe.   Stayed here a couple of times and always enjoyed my stay . Looking forward to more stays and organizing events at this awesome venue.",Ishwinder004,/Profile/Ishwinder004,50
"Recently we happened to stay at Fortune Park, Haridwar as a group of two families. The hotel is superb though little away from the city area. The prices were much reasonable with the quality of rooms and room amenities are concerned.  Location ======== As I mentioned above, the location may be little far from the main city but it provided a good space and open areas unlike hotels located in crowded and noisy small lanes and more expensive than this one. The nearest Airport is Dehradoon located around 40 Kms away from the hotel having a driving distance of around an hour.  Hotel Property ============== Hotel Property looked to be very modern commercial building with good empty and parking spaces. The front part seemed to be a multiplex theater and could see lots of youngsters",Arun Bhagat,/Profile/ArunBhagat,50
Too Far from city Food not good Please check all things provided by hotel in room when u check in room mosquitoes in food not variety in buffet Breakfast and Dinner most of the things half cooked  Staff is not friendly.,rahulmore,/Profile/rahulmore,20
Was the worst stay..highly unhospitable..extremely bad service..for anything we had to call at least 3 times and when we ordered in room dining the food came uncovered.!!! And when we confronted the staff who was delivering the reply was i was watching that no fly or insect was to fall in the food...the rotis had become hard like a stone .requested for lemon slices thrice but we finishes our food and no lemon slices were delivered  .same at the brealfast table too..almost finished the food and then tea was delivered that too after asking for it thrice !the rooms are very samll as compared to the pics shown on the website ...all in all an extremely bad experience for the price they charge !,sweettravellerIndia,/Profile/sweettravellerIndia,10
"Stayed with Family during April 24/25/ and 27... excellent hospitality by entire team... FOM Mr Singh, took special care and made our stay very pleasant. Chef went out of the way, and gave special South Indian dish... special thanks for him  Mr Chandel, GM took personal care and very nice hotel to stay...  Special thanks to Vinod...Service team,   Great Place to stay  T Sridhar",Sridhar,/Profile/Sridharblair,50
"We stayed here as part of a family trip for a couple of nights. First point to note is that this hotel is about 20/25 minutes from the main ghat (attraction point where the Ganges arti takes place). Before booking it most reviews said 10/15 minutes- but this is misleading. We had organised a car and driver for the entire trip so that was okay with us, otherwise we would have struggled with the transportation (although I am not sure if the hotel would have been able to organise something or not).   The hotel itself is nice, clean and big with friendly staff. Our room too was good with comfortable beds and a bathroom with shower and toiletries were provided.   In relation to the food at the property, this was also good. For breakfast they had a buffet with a decent range and a",bhav678,/Profile/bhav678,40
"This is ITC group hotel, situated close to Sidcul Industrial Area on main Bhadrabad on NH58. this is excellent hotel and it is located in the Mall, which is not functioning now. Only this hotel is there. this is non-smoking hotel. Room is good, clean and nicely decor. Buffet breakfast is delicious and enough options available. Sidcul will be aprox. 4--5 km from this hotel. if you book through Travel apps, will get good rates. Overall very good options for business traveler.",Dharmendra1973,/Profile/Dharmendra1973,50
"Location: Located on the highway and very convenient. Very quiet and peaceful.  Rooms: I was fortunate to be upgraded to a suite. The rooms are clean, comfortable with clean washrooms containing good amenities.  Service: The staff is courteous. The check-in process took slightly long but didnt matter to me much.   Food: The dinner and breakfast buffet is good value for money. The food was good but the quality could be improved.  Overall, I would recommend this hotel esp if you are in Haridwar. It is a good place to stay with family and value for money.",Abhishek Shenoy,/Profile/shek26,50
"This is 12 kms short of haridwar, but quiet location, excellent property, great food and very courteous staff. Must stay here if you have a car, do up down to haridwar, rather than stay in the Chaos of the city. Strongly recommended. Excellent value for money.",mickavi,/Profile/mickavi,50
I would have to say that this hotel is lucky to have a person like Jagit.  He is a true definition of a manager.  Without him this hotel wouldn't be what it is.  only down fall   is the after checkout inspection we were accused of stealing sheets - Jagit resolved all issues with this.,403Singh_13,/Profile/403Singh_13,40
"I am a foodie and being in haridwar i been to many places for good food.  And now fortune is in my first choice in terms of verity and food quality.  As this brand never compromise with quality of service and food.  Hotel, ambience is good.  Never stayed there but have seen the rooms and they look cool and fresh.  Must say that restaurant staff is very friendly and so the manager.  Chef made a fab food.  Every time we go we get a personal attention.  Which all matters to me..  Thanks.  Keep it up....",Akshay S,/Profile/D9324NKakshays,50
A group of friendsplanned a trip to rishikesh and we planned to stop at Haridwar and finding hotel to stay for one night.  We booked fortune a though it was a new property but is well maintained and as per their itc standard services were persons.  Must try there dal makhni,Vikas K,/Profile/884vikask,50
We have family visitt to haridwar and stayed in newly opened hotel. Great facility and staff. But its little far from main Temple 10-13 km but its worth as hotel is beautiful and with great facility. Good,Shailu R,/Profile/shailur2019,40
"This was our first trip to Haridwar with my hubby. I came to know about this newly opened hotel dring our visit. And beyond our expectation, this hotel was very nice, we had the most comfortable stay here with good food. The food was exceptionally good.  Moreover the staff was friendly & polite and truly hospitable.   Keep it up guys & Good Luck.",Harpreet K,/Profile/621harpreetk,50
"We booked 5 rooms at fortune as we went there for visiting temples of haridwar and rishikesh, it's a 2 days stay and I must say that quality of service which they provides was excellent. Will surely recommend to others. Thanks to team fortune. ",jagdish s,/Profile/jagdishs237,50
"Its about 3 weeks that i visited your hotel for a holiday with my friends, all of us enjoyed our and visit your city. it was a wonderful weekend trip for me and my friends, i also told my friends to write a review for your hotel and their experience was also great.I conclude it by saying that your hotel is one of the finest and you can improve it to the best of your capablity ",Gagandeep S,/Profile/GagandeepS304,50
"I am writing today to bring to your attention an extraordinarily unpleasant and horrific experience we recently encountered at the Fortune Park Haridwar.   On my trip to Rishikesh from New Delhi, I booked two rooms using Expedia travel for Saturday, Feb 16th, 2019 at the Fortune Park in Haridwar. Upon arrival at the hotel, we are asked to provide identification for all guests as part of the check-in process. I was in possession of my California driver’s license,  a copy of my US passport (relevant pages), and credit cards. In addition, all of the other three guests had proper identification. All of the documents were acceptable to the duty supervisor at the hotel. However, he insisted that per the hotel policy, he needed to see a copy of my Indian Visa. It was appalling to hear",Mohit M,/Profile/mohitm393,10
It was a great stay at the hotel... very polite and cooperative staff..The environment is very pleasing and soothing. Mr. Jagjit singh at the front office was very nice and reliable person... Nice view.. i will surely suggest my ....frnds and family to stay in the hotel,Simarpreet K,/Profile/simarpreet1994,50
"I visited here for 2 nights with my family. We got two adjacent rooms. The stay was excellent. The hotel is situated on Ganga canal road, which is a good wide road and connects to the national highway in about half a kilometer. Har ki Paori parking is about 25 mins drive from the hotel, and Rishikesh is about an hour's drive. Rooms are spacious and neat. Furniture quality is good. TV plays all channels, including HD ones. I especially liked this because in my stays in other hotels, I found them to be a but stingy on TV channel packs. The restaurant, Orchid, serves excellent buffet and ala carte food. The only improvement I feel is on the toileteries front. Though the main ones, such as soaps and shampoos, are provided by default, the others such as slippers and toothbrushes are",Arshdeep S,/Profile/232arshdeeps,50
The hotel is good for a night's stay especially on a business trip. it is about 30 minutes from the Haridwar city/ famous tourist spot and also close to Roorkey. the rooms are neat and clean and peaceful. the hotel also offers basic fitness facilities,rejith2015,/Profile/rejith2015,40
Thanks to all staff  for making our anniversary very special and memorable. Thanks to Chef for awesome food and cake.One of the best hotel in Haridwar to stay. Recommended to all who are visiting haridwar or nearby area..,Shivali Srivastava,/Profile/Shivali1234,50
Had a very  pleasant and memorable family trip..Excellent Hotel staff and food is major plus point of the hotel. Rooms are also very spacious and clean. Strongly recommended for all who are traveling to Haridwar.,Navin Srivastava,/Profile/navin84,50
"Great amenities with spacious rooms. Strongly recommended. Suitable for all type of travelers. Probably the best housekeeping service one can get, the housekeeping staff was so courteous and always serve you with a smile whether it is 6 o'clock in the morning or 2 o'clock at night. Special mention for Jagjit Singh for managing my great stay starting from airport pickup till the checkout. No need to find food anywhere in the city as Fortune Park has the best restaurant in the town. More than enough food options to try both in veg and non-veg. Must try delicious desserts (It will be tough to choose one, as there will be plenty of them).",Om Parekh,/Profile/omparekh13,50
Excellent hospitality and perfect stay with family.... however bit far from haridwar (15-20 min) har ki paudi... wonderful and peaceful stay You may stay there for 2- 3 days Comfortable and relaxing stay... Many varieties in Breakfast.... and good in room dinning also.,Monideep M,/Profile/M-D-Mittra,50
Excellent hotel at reasonable price. Hotel staff was very courteous & helpful. Very clean & comfortable rooms. Included in price Buffet breakfast was excellent quality & nutritious. Glass of milk in room service for over Rs. 200 seemed like little pricey. Hotel serves even some good non vegetarian choices. Overall great stay.,Shankar N,/Profile/857shankarn,50
"Had a wonderful stay at fortune Park Haridwār  Rooms were wonderful, staff very courteous and the food very delicious ........ worth every single penny spent ..... will definitely plan a stay here for future trips......  One little suggestion You guys can plan for a swimming pool in the hotel too ....... :)",Compass452649,/Profile/Compass452649,50
"We had a very comfortable and relaxing stay, for a night on our  return from Haridwar.  Hotel provided an extra bed as required and the package included Dinner and Breakfast.  Rooms and bathrooms are very well furnished with latest fittings - it seems the hotel has been commissioned recently - 5 months ago. Orchid - on the fourth floor, is an excellent restaurant.  Buffet Dinner included variety of  - North Indian and Continental dishes - both vegetarian as well as non- vegetarian.   Breakfast too included variety of items and cuisines.  Complete staff i.e. the security, front desk, reception, concierge, room service and at the  restaurant  -  was warm, friendly, and courteous. We enjoyed our stay,",Wanderer367121,/Profile/Wanderer367121,50
"Hello,  Location: It is 5-6 Kms before Hardiwar and it is situated in a mall on the main highway. No busy city around and no other view  Since it was the business trip and location does not matter for me.  One side it has apartment, other side it has main road.  Rooms Amenities: Spacious, clean rooms and all basic amenities. Clean bathrooms but no tub.  Food:  We had buffet breakfast which was good in taste and variety. Lunch was not good and of average taste. Try “Daal Makhni”.. it was delicious   Services: Front office staff is quite polite and helpful. They misguided my other friend (who was staying with me) about the timings of the Aarti but they compensate the same.  I had been given dinner at 12 midnight also so I am impressed   I will recommend this hotel due to the",Parikshit Mansukhani,/Profile/ParikshitM,40
"We stayed for 2 nights stay in Executive Suite last week. Location is approx 10 KM away from haridwar but its OK and a just straight road will take you to har ki pauri. Hotel made great efforts to have a pleseant stay. Food let it be breakfast/lunch/dinner, every things is delicious and its worth paying for the same.  Food is a great USP for this hotel. Also the staff is very well trained and supportive. Eventually the premise also have a movie theatre and where you can just relax wataching latest movies to end your day. For early morning check-outs they pack a great stuff heavy breakfast pack. So overall a good stay & recommened place and wouldn't mind to stay here again n again.",Vogabond D,/Profile/vogabondd,50
"It was good stay..  Staff was good polite..  They did car cleaning  too when parked in their premises..  V booked executive suite..  It was good spacious and cozy too..  Just no bathtub..  Living room had no Dustbin so v asked for it n they provided.. We had booked hotel for 2 nights but the room cleaning  for 2nd night stay was not done properly in room..  As the Dustin's were not emptyed, toilet had same stains..  They just put new toiletries n changed towels but rest other things were not cleaned.. Which was a bit disappointing after coming from whole day roaming from outside and u find this then it's disgusting.. Now let's come to food.. We had breakfast and dinner for 2 continuous days..  Indian food and desserts were good but Italian and Chinese were tasteless..  Gesture",samiksha26,/Profile/samiksha26,40
"We booked 3 rooms in the hotel for our family and we had a pleasantvstay. The hotel has good location , approachability to Harki pori and polite and friendly staff. Hotel even accomodated our delayed breakfast request as we had to do Pooja in the morning.",nehapd,/Profile/nehapd,50
"I had a brief stay of 1 day at the hotel while coming back from PaontaSahib. The location of the hotel is way ahead of the city on Delhi Highway, which is really far off if your purpose is to visit Haridwar!! Hotel is calm and peaceful since it is out of the city. Food quality served is ok but not up to the ITC and Fortune standards at other locations. Room was neat and clean and hygienic. However, in non peak seasons and if you are really up to visit haridwar, there are better and more convenient options available!!",sharmaashish041,/Profile/sharmaashish041,30
"Facilities wise its an Ok Hotel ....But expensive.... Location i am not at all satisfied ......too far from Dehradun Airport & Haridwar main Temple too..... For a tourist like me ,I wont suggest this ....But if you are a local there & for business meetings it may be an apt place....",ThAnUsHaNaVaS,/Profile/ThAnUsHaNaVaS,30
"Hotel is nice and new property.  The food is good and the staff is also sincere. They have a welcoming front office manager - Mr. Jagjit. Jaikishan at the reception is also polite and courteous. Anand in the restaurant is good too.  The Buffet spread was good and the A la carte menu was good too.  The hotel does not have swimming pool and spa. But they should set up steam room maybe they do that in near future.   Otherwise, it was a good stay.",Sid,/Profile/Sidbajaj_foodcritic,40
"we had a pleasure experience, great comfort, excellent hospitality, feel at home so my stay was an extremely wonderful experience. the food was amazing. we will be coming back again soon. Thanks for such wondrous stay....",Jyoti Sharma,/Profile/himanshupathfinder,50
"We organised a party for around 100 people . Hotel organised the arrangement very well.The ambiance  was very good and staff very helpful.The food was excellent and everyone  love it .I strongly recommend this hotel ,",Sunshine775552,/Profile/Sunshine775552,50
"Stayed at Fortune Park, Haridwar. This was my first trip to Haridwar. Turned out to be a wonderful stay. From the front desk to the waiters at the attached restaurant, everyone went out of their way to make my stay comfortable. The room was wonderful and was kept clean. Restaurant was very good. I am going to rate them ‘excellent’",bchandrasekar,/Profile/bchandrasekar,50
Hospitality was great! Service was excellent! Food was Good! Location was great! Amazing Reception Staff - forgive me if I fail to mention your name: Jaikisan & Soni... You’re all amazing and I will absolutely recommend this stay!! Cleanliness was excellent! Room amenities was very good! Bed was very comfortable!,Kisu75,/Profile/Kisu75,50
"Visited the place due to some official work in nearby industrial area. Booked fortune Park for one night. Surprised to see well maintained beautiful property in bahadrabad.  Rooms are big, main restaurant with buffet is beautiful, food and service was amazing. I had a calm and relaxing stay there. I will visit again in September. ",Harish C,/Profile/harishc81,50
Fortune park Haridwar is a fantastic property. Had a very relaxing stay with family . All staff is very courtious . Hotel interior and rooms are well maintained. Breakfast buffet and service both were awesome ambience is also very good.  I will definitely will visit again and strongly recommend  this hotel to all.   Great hospitality.,Kumari S,/Profile/311kumaris,50
I stayed here for 1 night with 2 of my friends. This is a typical Four star hotel with all the amenities and large rooms. The interior if rooms are very good with all white type of look. The only thing is breakfast spread was not that good having 2-3 items for vegetarians. But overall I would recommend this hotel for all the people who want to stay away from the city crowd.,Ashish S,/Profile/ashisri,40
"As this is my first time visit in fortune and they didnt disappointed us.  enjoyed the stay., We got warm welcome by front desk.   Food at the restaurant was excellent.  The breakfast buffet was awesom.. With good spread. I would like to recomed this hotel for its great hospitality.  Thank you team fortune for the excellent services.",Gurpreet S,/Profile/849gurpreets,50
"A pleasurable 2 days stay in this hotel in july. Efficient and helpful staff throughout. Front desk staff exceptionally helpful. Very knowledgeable and courteous people. Hygiene, cleanliness, boardrooms ,dining all of quality. Well done all.  I look forward to return in Oct 18.",Simarpreet K,/Profile/simarpreet1994,50
Stayed here for one day with my family we booked 7 rooms and hotel staff was well prepared before we came. They hardly took 10 mins to done will all the formalities and to my request divyesh from hotel staff took my request very seriously and provided me all the rooms near by also upgraded some rooms. If you have a toddler with you it's a awesome place to stay they cook best customized food for you baby. their chef personally talk to us to cook oats for our baby. We came for our baby mundan ceremony and really make our day special. Food was great.. from breakfast to dinner everything was tastly. Thanks guys for such a pleasent stay. 100 percent recommend.. keep doing the good work team fortune park haridwar,sanate2015,/Profile/sanate2015,50
"I Stayed here with family for one night.  The place is quite.  Good rooms, well appointed.  The linen and bathroom is clean. Nice and cooperative staff.  The housekeeping and the room service was efficient and quick.  Food at Dinner and later at the breakfast was delicious.  Breakfast spread was more than enough.  Check in and check out were efficient and fast. All the best.",Harpreet K,/Profile/621harpreetk,40
"I just visited hotel fortune park,I was there for some business deal and the hotel staff was brilliant and the serve us very well.  All the managers and Thier staff was up to the mark. I will also further guide my colleagues to have this experience and not waste their time for finding another hotel. ",Gagandeep S,/Profile/GagandeepS304,50
"Very good hotel with very good ambience. Staff is very polite & willing to go extra mile to serve you.  Special mention of the Chef (both evening & morning) who accommodated our special food requests. Little far from major Ghat like Har ki Padi, but comfortable enough to make up for that. Would recommend if visit Haridwar.",Gaurav S,/Profile/GauravShrma,50
"We had stay in this hotel in month of june  It was a memorable stay ,welcoming with namaste is was great ,they have a great greeting for welcoming to guest  Check in was good and behaviour of staff is was very nice very helpful,we had our dinner also there dinner was so tasty ,from the hotel we went to  har ki pauri also very nice ,hotel its on good location also  2 days we stay in haridwar it was great time again we would like to stay in fortune only just because of their services and courteous staff ,at the time of check out also we got a great wishes from them always everyone use to say namaste with smile in such a good way .we definetly recommended this hotel to us,to our friends  Good luck everyone ,very happy with your services  Thanks ",Jitendra S,/Profile/jitendras795,50
"Stayed here during visit to Haridwar. While the hotel is a bit far from the ghaat, it does however, make sense to stay away from the busy city for a quite and relaxing time. The hotel serves tasty food.",hashtagbb,/Profile/hashtagbb,50
"We stayed in this newly opened property.being a hotelier by myself..I must say the hotel is very good but it's staff members are the difference makers..they are very humble and polite..rooms are lavish..n spacious..only a small glitch which I noticed was that the AC was a bit noisy.. I Would like to appreciate efforts of..Bata krishna (our housekeeper)..gaurav,shailen,jitendra (orchid restaurant) & sandeep from the front desk..for making our stay special..I would definitely  return and recommend the hotel.",hpand125,/Profile/hpand125,50
"As the hotels in  Haridwar were fully booked , i tried this property 13 kms before the har ki paudi ghat of Hridwar . To my surprise the hotel is amazing. Its new built and everything in room was taken care in detail.   Must stay in this property.  Food quantity is bit disappointing but taste is ok .",rohitsathoo,/Profile/rohitsathoo,50
A Nice Place to Stay in Hardwar away from Crowd & Neutral Beauty around the Hotel to View Farmers Land & Mango Tree garden.Food is Very Nice & Nicely Served.Room are Spacious & Beautifully decorated.Staff is very Supporting & Take care well.,Praveen Chaudhary,/Profile/praveench777,50
Excellent Property Great Staff Very Good Food Neat and clean rooms Good Location very nice for families going on pilgrimage they have in-house taxi service as well for darshan The drivers were very good and cooperative,Manoj Sharma,/Profile/manojsharmamuscat,50
"I enjoy staying here often for my business trips. The staff are very friendly and warm.  the cleanliness and decor of the hotel was great.Food ,service etc. was excellent. my special mention to mr Prashant Prajapati executive of reception as he look special care in makeing our stay more comfortable there. iplan to visit again impressed by service and ambience of this place.",praswa,/Profile/praswa,50
"We chosen this hotel through online portal.. after so many research we finally lock this hotel.. and thank god our selection was good. This is one of the best property in Haridwar, all hotel staffs are very supportive and always smiling face.   We had our lunch at the hotel and trust me the food was amazingly good. we could not able to eat breakfast as we left early morning from the hotel and we requested for packed breakfast but packed breakfast was not up to the mark. rest all was good.     whenever i will visit Haridwar i will stay with this hotel only. Thank you Fortune Park team members for making our trip as a memorable.",Deepak3317,/Profile/Deepak3317,50
"The property is new and luxurious as per Fortune standard, rooms are nice and big, room service is prompt, buffet is little expensive as compared to rates in Haridwar, but above average food and elaborate, Just next to Radisson in terms of best property",Komal K,/Profile/komalk681,40
